datetime,temperature,humidity,weather_condition,hour_of_day,day_of_week,is_weekend,is_holiday,demand
2024-01-07 08:00:00,8.199752784215093,70.65577808974331,Clear,8,6,1,0,56
2024-01-07 09:00:00,17.322536971610035,80.00712934261047,Clear,9,6,1,0,41
2024-01-07 10:00:00,17.93072473298681,94.16501718857413,Clear,10,6,1,0,70
2024-01-07 11:00:00,7.856485819736322,79.38476563542366,Cloudy,11,6,1,0,5
2024-01-07 12:00:00,33.65774511144757,77.02454891784062,Clear,12,6,1,0,108
2024-01-07 13:00:00,19.738329209117875,57.6038802445465,Rainy,13,6,1,0,0
2024-01-07 14:00:00,3.0869650279735144,30.0899097868761,Snowy,14,6,1,0,4
2024-01-07 15:00:00,21.565536086338298,38.41114811149353,Clear,15,6,1,0,88
2024-01-07 16:00:00,5.253183297726785,67.41881813292274,Clear,16,6,1,0,38
2024-01-07 17:00:00,22.87084603742452,77.25909200910938,Rainy,17,6,1,0,4
2024-01-07 18:00:00,26.58595579007404,59.22137987275238,Cloudy,18,6,1,0,43
2024-01-07 19:00:00,6.7931768164828945,81.1475308069873,Rainy,19,6,1,0,0
2024-01-07 20:00:00,24.633761292443218,66.53036067325252,Clear,20,6,1,0,91
2024-01-07 21:00:00,19.12780926936498,35.19233369160185,Snowy,21,6,1,0,46
2024-01-07 22:00:00,23.2206015999449,43.441137567756414,Clear,22,6,1,0,61
2024-01-07 23:00:00,33.967929826539475,88.799875627076,Clear,23,6,1,0,87
2024-01-08 00:00:00,12.546118839971296,80.74389226371076,Snowy,0,0,0,0,20
2024-01-08 01:00:00,7.462638356425105,92.63333909087464,Clear,1,0,0,0,72
2024-01-08 02:00:00,6.104855703744768,38.22900743846556,Rainy,2,0,0,0,0
2024-01-08 03:00:00,6.841897150345616,99.31557742305517,Clear,3,0,0,0,64
2024-01-08 04:00:00,14.228982905858958,44.658469976495354,Snowy,4,0,0,0,35
2024-01-08 05:00:00,18.411519748166437,30.82459134006494,Clear,5,0,0,0,118
2024-01-08 06:00:00,17.76690799330019,99.81960573374879,Clear,6,0,0,0,96
2024-01-08 07:00:00,23.27183249036024,49.675171981157916,Snowy,7,0,0,0,85
2024-01-08 08:00:00,15.13001891877907,76.76136167587919,Clear,8,0,0,0,99
2024-01-08 09:00:00,29.535340771573168,42.367761992341364,Clear,9,0,0,0,124
2024-01-08 10:00:00,12.35343166762044,70.61599725393992,Cloudy,10,0,0,0,51
2024-01-08 11:00:00,42.20169166589619,93.28244905181916,Clear,11,0,0,0,145
2024-01-08 12:00:00,21.25667347765006,52.4126817199907,Cloudy,12,0,0,1,65
2024-01-08 13:00:00,6.428424435837174,76.91777832310515,Clear,13,0,0,0,54
2024-01-08 14:00:00,4.291075019388877,43.153251215889156,Clear,14,0,0,0,96
2024-01-08 15:00:00,19.824724152431852,73.73567791031077,Rainy,15,0,0,0,6
2024-01-08 16:00:00,12.765372146741491,53.55152462722571,Rainy,16,0,0,0,12
2024-01-08 17:00:00,22.14000494092092,44.78457810115662,Clear,17,0,0,0,122
2024-01-08 18:00:00,19.73237624573545,51.92274354925446,Clear,18,0,0,0,128
2024-01-08 19:00:00,14.271710873431273,42.518874795545955,Snowy,19,0,0,1,56
2024-01-08 20:00:00,6.53206281931595,93.1341275486518,Clear,20,0,0,0,66
2024-01-08 21:00:00,-0.14847224685864546,57.80308204219902,Clear,21,0,0,0,86
2024-01-08 22:00:00,10.534850479329789,47.169551348205715,Clear,22,0,0,1,90
2024-01-08 23:00:00,23.56398794323472,61.388548871115304,Clear,23,0,0,0,124
2024-01-09 00:00:00,17.14093744130204,52.43753167645469,Clear,0,1,0,0,106
2024-01-09 01:00:00,2.542612212880119,82.10934776693281,Clear,1,1,0,0,54
2024-01-09 02:00:00,16.73180925851182,97.98539383198461,Clear,2,1,0,0,84
2024-01-09 03:00:00,18.853173797288367,60.66235596883528,Clear,3,1,0,0,114
2024-01-09 04:00:00,6.161425637988669,90.27233799805683,Clear,4,1,0,0,80
2024-01-09 05:00:00,16.53725105945528,69.61041514917336,Rainy,5,1,0,0,23
2024-01-09 06:00:00,15.582087184459999,41.006496556596346,Clear,6,1,0,0,107
2024-01-09 07:00:00,3.5702970216937686,78.3435919456939,Snowy,7,1,0,0,8
2024-01-09 08:00:00,18.577873603482832,65.94041479880741,Rainy,8,1,0,0,10
2024-01-09 09:00:00,20.607845263682343,75.54245662764724,Clear,9,1,0,0,91
2024-01-09 10:00:00,25.83051243175277,92.27811888001655,Rainy,10,1,0,0,13
2024-01-09 11:00:00,25.53802052034903,60.830419945923225,Clear,11,1,0,0,117
2024-01-09 12:00:00,1.2233063204290886,93.08243362521489,Rainy,12,1,0,0,0
2024-01-09 13:00:00,5.621749600848773,82.54683099971584,Cloudy,13,1,0,0,0
2024-01-09 14:00:00,20.150352672086598,64.20234481145894,Clear,14,1,0,0,100
2024-01-09 15:00:00,20.137859509122087,72.22554949605745,Rainy,15,1,0,0,6
2024-01-09 16:00:00,20.15047686306048,52.7906792763308,Clear,16,1,0,0,125
2024-01-09 17:00:00,53.52731490654721,98.8518109817142,Clear,17,1,0,0,146
2024-01-09 18:00:00,20.70890510693167,76.71458141352772,Snowy,18,1,0,0,55
2024-01-09 19:00:00,26.355656401805987,33.06927967476409,Clear,19,1,0,0,134
2024-01-09 20:00:00,24.540017634932024,52.863533402360616,Clear,20,1,0,0,133
2024-01-09 21:00:00,21.51391251305798,73.63201036313401,Clear,21,1,0,0,112
2024-01-09 22:00:00,11.847307553596544,33.94332944594679,Rainy,22,1,0,1,17
2024-01-09 23:00:00,22.589692204932675,31.671893392339992,Clear,23,1,0,0,123
2024-01-10 00:00:00,7.271747854624282,61.50169676694618,Cloudy,0,2,0,0,15
2024-01-10 01:00:00,12.631813932599911,53.2883125784869,Clear,1,2,0,0,101
2024-01-10 02:00:00,10.146364521708964,60.68090256232161,Clear,2,2,0,0,95
2024-01-10 03:00:00,15.818741393863226,48.38853169160036,Rainy,3,2,0,0,1
2024-01-10 04:00:00,38.146585666735085,41.530242286008665,Clear,4,2,0,0,143
2024-01-10 05:00:00,-3.6726519259174815,78.24003498862365,Rainy,5,2,0,0,0
2024-01-10 06:00:00,21.862601903745134,66.01997813874604,Clear,6,2,0,0,114
2024-01-10 07:00:00,-1.1271587118965165,44.01079478745568,Clear,7,2,0,0,65
2024-01-10 08:00:00,10.280681342105666,52.37125983819988,Clear,8,2,0,0,88
2024-01-10 09:00:00,25.88950596967366,71.4265535364328,Cloudy,9,2,0,0,47
2024-01-10 10:00:00,15.642800190954627,35.05605437907345,Clear,10,2,0,0,127
2024-01-10 11:00:00,4.222552220706939,40.32171064863257,Rainy,11,2,0,0,0
2024-01-10 12:00:00,7.846962907400318,35.12719228751731,Clear,12,2,0,0,103
2024-01-10 13:00:00,21.795977489346757,86.86221328998832,Clear,13,2,0,0,99
2024-01-10 14:00:00,7.696333682828634,82.66864632484065,Clear,14,2,0,0,86
2024-01-10 15:00:00,17.164585895819748,82.731905231548,Cloudy,15,2,0,0,35
2024-01-10 16:00:00,15.455718399038139,80.14277404332196,Rainy,16,2,0,0,1
2024-01-10 17:00:00,8.48399652394183,76.85697965689084,Rainy,17,2,0,0,0
2024-01-10 18:00:00,36.439440893253256,63.38943407647225,Clear,18,2,0,1,121
2024-01-10 19:00:00,21.33919022318011,74.95947144549805,Clear,19,2,0,0,111
2024-01-10 20:00:00,-5.251425866576071,32.685308835158224,Clear,20,2,0,0,55
2024-01-10 21:00:00,16.864543147694278,73.50250958597492,Cloudy,21,2,0,0,44
2024-01-10 22:00:00,8.38213535231612,84.4514393875814,Clear,22,2,0,0,84
2024-01-10 23:00:00,23.52433334796224,65.02508522690732,Clear,23,2,0,0,122
2024-01-11 00:00:00,7.074792615672994,55.025932989906586,Clear,0,3,0,0,79
2024-01-11 01:00:00,13.85263558533101,49.41987143606854,Clear,1,3,0,0,87
2024-01-11 02:00:00,20.04987278980457,74.99614351134576,Clear,2,3,0,0,107
2024-01-11 03:00:00,23.657551941701215,78.49608390409361,Snowy,3,3,0,0,71
2024-01-11 04:00:00,2.9970359294422373,90.96773199037798,Clear,4,3,0,0,53
2024-01-11 05:00:00,11.654987641590516,53.96338577226935,Snowy,5,3,0,1,38
2024-01-11 06:00:00,10.250546888390438,83.88406151699098,Snowy,6,3,0,0,23
2024-01-11 07:00:00,8.466707674262882,69.29490769325366,Clear,7,3,0,0,88
2024-01-11 08:00:00,32.65454240281097,91.79855434746554,Clear,8,3,0,0,131
2024-01-11 09:00:00,19.049817109609556,66.94684758069346,Clear,9,3,0,0,92
2024-01-11 10:00:00,2.3911604566495477,66.2340879878577,Cloudy,10,3,0,0,6
2024-01-11 11:00:00,24.17861947054776,70.45139570086363,Clear,11,3,0,0,136
2024-01-11 12:00:00,36.22156197012633,82.45207485997041,Clear,12,3,0,0,129
2024-01-11 13:00:00,25.324652605511467,97.52833351799227,Clear,13,3,0,0,104
2024-01-11 14:00:00,-0.19369965954013324,35.149434795103595,Clear,14,3,0,0,75
2024-01-11 15:00:00,10.157659271337486,33.7404221673712,Clear,15,3,0,0,108
2024-01-11 16:00:00,27.669111491866225,95.6285236185137,Clear,16,3,0,0,117
2024-01-11 17:00:00,7.923305343812192,67.09129378627443,Rainy,17,3,0,0,0
2024-01-11 18:00:00,19.438194281462284,73.04321101968553,Snowy,18,3,0,0,69
2024-01-11 19:00:00,22.746340534293367,63.76965211163102,Clear,19,3,0,0,110
2024-01-11 20:00:00,5.73069528421917,36.556021682523216,Clear,20,3,0,0,90
2024-01-11 21:00:00,14.404746439381999,83.76625648930666,Snowy,21,3,0,0,39
2024-01-11 22:00:00,-17.41267340069073,82.30572515620108,Clear,22,3,0,0,28
2024-01-11 23:00:00,4.756123586657102,51.81923250449684,Snowy,23,3,0,0,35
2024-01-12 00:00:00,12.474318486068396,51.436747165988024,Clear,0,4,0,0,86
2024-01-12 01:00:00,2.522168180351505,88.6488966633863,Rainy,1,4,0,0,0
2024-01-12 02:00:00,31.32411303931635,35.06500804189287,Clear,2,4,0,0,141
2024-01-12 03:00:00,0.6985862203936737,91.6773603849596,Clear,3,4,0,0,49
2024-01-12 04:00:00,10.599555133030162,47.96631829271401,Snowy,4,4,0,0,47
2024-01-12 05:00:00,16.307405772860914,71.50893234288458,Clear,5,4,0,0,87
2024-01-12 06:00:00,29.412732890661154,95.51959253012444,Clear,6,4,0,0,99
2024-01-12 07:00:00,0.6413784882056071,77.46857510756524,Clear,7,4,0,0,36
2024-01-12 08:00:00,26.631637521549596,59.01008687269256,Snowy,8,4,0,0,91
2024-01-12 09:00:00,15.102330610195871,78.26739462337906,Clear,9,4,0,0,96
2024-01-12 10:00:00,5.18491348952049,54.078574542145915,Snowy,10,4,0,0,32
2024-01-12 11:00:00,19.62103474263271,49.408089144443025,Clear,11,4,0,0,107
2024-01-12 12:00:00,16.990596955734702,99.76782945542757,Clear,12,4,0,0,55
2024-01-12 13:00:00,8.997831228412053,82.55531618258513,Rainy,13,4,0,0,0
2024-01-12 14:00:00,15.698020849900189,75.13039841672723,Clear,14,4,0,0,100
2024-01-12 15:00:00,11.146864031382398,54.87027502535231,Clear,15,4,0,0,104
2024-01-12 16:00:00,16.13517345251248,33.44125804085337,Clear,16,4,0,0,121
2024-01-12 17:00:00,21.621306745210468,32.17398132246089,Clear,17,4,0,0,128
2024-01-12 18:00:00,30.860168161453522,68.79268788141592,Rainy,18,4,0,0,50
2024-01-12 19:00:00,2.6218450117315086,83.34229047273357,Clear,19,4,0,0,60
2024-01-12 20:00:00,36.330333746562665,67.61654333106986,Clear,20,4,0,0,149
2024-01-12 21:00:00,-4.5208779952250175,88.85495503573802,Clear,21,4,0,0,42
2024-01-12 22:00:00,13.482149049644168,32.33985731652552,Clear,22,4,0,0,101
2024-01-12 23:00:00,20.883172064845766,55.67264534981581,Clear,23,4,0,0,103
2024-01-13 00:00:00,17.809918677350325,46.594927382192466,Cloudy,0,5,1,0,21
2024-01-13 01:00:00,8.773004801794063,61.30910777099854,Snowy,1,5,1,0,13
2024-01-13 02:00:00,12.918777496427248,35.066347523588576,Clear,2,5,1,1,70
2024-01-13 03:00:00,10.069990653411672,96.78921490997507,Clear,3,5,1,0,31
2024-01-13 04:00:00,9.106352430557884,45.62787807485526,Cloudy,4,5,1,0,22
2024-01-13 05:00:00,23.496020970210246,94.56154428385094,Clear,5,5,1,0,72
2024-01-13 06:00:00,18.570154859650472,59.81252085256773,Clear,6,5,1,0,86
2024-01-13 07:00:00,8.070904047393459,98.98668932786526,Rainy,7,5,1,0,0
2024-01-13 08:00:00,23.995998754332508,68.78408684221475,Clear,8,5,1,0,76
2024-01-13 09:00:00,18.072995208766095,95.15830049230652,Clear,9,5,1,0,59
2024-01-13 10:00:00,23.1286211883896,30.3744292085956,Cloudy,10,5,1,0,52
2024-01-13 11:00:00,21.29628841923612,82.37671643266302,Rainy,11,5,1,0,0
2024-01-13 12:00:00,6.710049890779278,93.21354571717609,Clear,12,5,1,0,25
2024-01-13 13:00:00,9.398189598030305,39.78043968852678,Clear,13,5,1,1,62
2024-01-13 14:00:00,22.47293605123262,36.728809621250605,Clear,14,5,1,0,116
2024-01-13 15:00:00,21.103702654334647,59.72008250301689,Rainy,15,5,1,0,0
2024-01-13 16:00:00,14.790984060358518,95.35752342930546,Clear,16,5,1,0,64
2024-01-13 17:00:00,16.17327383308782,67.96705921333071,Clear,17,5,1,0,63
2024-01-13 18:00:00,27.776648957884248,66.92195246052125,Cloudy,18,5,1,0,50
2024-01-13 19:00:00,9.0842861116417,39.87882828095253,Clear,19,5,1,0,77
2024-01-13 20:00:00,20.47097381170038,30.055265776525314,Clear,20,5,1,0,105
2024-01-13 21:00:00,12.97807347566106,86.70980635218228,Clear,21,5,1,0,56
2024-01-13 22:00:00,12.823187967727797,36.13021940903668,Clear,22,5,1,0,91
2024-01-13 23:00:00,25.9877685198719,74.36948731147268,Clear,23,5,1,0,88
2024-01-14 00:00:00,23.2541634898803,94.0231518160634,Cloudy,0,6,1,0,36
2024-01-14 01:00:00,23.135096360006386,44.605633921090174,Snowy,1,6,1,0,27
2024-01-14 02:00:00,28.054788071543292,76.56909853658377,Clear,2,6,1,0,91
2024-01-14 03:00:00,15.21003841632759,35.50890036952566,Clear,3,6,1,0,85
2024-01-14 04:00:00,21.819529712949638,72.2628600686329,Clear,4,6,1,0,68
2024-01-14 05:00:00,11.89733243406544,41.475220466724195,Clear,5,6,1,0,78
2024-01-14 06:00:00,18.241663524884423,81.51674923606245,Clear,6,6,1,0,50
